STA,stationName,country,YR,MO,DA,PRCP,MAX,MIN
42204,Kadena/AB,Japan,45,7,16,0,94,80
42204,Kadena/AB,Japan,45,7,17,0,92,78
42204,Kadena/AB,Japan,45,7,18,0,91,77
42204,Kadena/AB,Japan,45,7,19,0.21,85,78
42204,Kadena/AB,Japan,45,7,20,0.52,83,76
42204,Kadena/AB,Japan,45,7,21,0.19,89,80
42204,Kadena/AB,Japan,45,7,22,0,87,79
42204,Kadena/AB,Japan,45,7,23,T,88,80
42204,Kadena/AB,Japan,45,7,24,1.07,81,75
42204,Kadena/AB,Japan,45,7,25,0.09,84,79
42204,Kadena/AB,Japan,45,7,26,1.29,85,74
42204,Kadena/AB,Japan,45,7,27,0,87,74
42204,Kadena/AB,Japan,45,7,28,0.03,89,78
42204,Kadena/AB,Japan,45,7,29,0.08,88,77
42204,Kadena/AB,Japan,45,7,30,0.1,91,76
42204,Kadena/AB,Japan,45,7,31,0.33,91,77
42204,Kadena/AB,Japan,45,8,1,0.21,86,78
42204,Kadena/AB,Japan,45,8,2,1.83,84,76
42204,Kadena/AB,Japan,45,8,3,1.16,80,73
42204,Kadena/AB,Japan,45,8,4,0.08,86,76
42204,Kadena/AB,Japan,45,8,5,0,87,77
42204,Kadena/AB,Japan,45,8,6,0.04,86,75
42204,Kadena/AB,Japan,45,8,7,0.55,86,77
42204,Kadena/AB,Japan,45,8,8,0,88,74
42204,Kadena/AB,Japan,45,8,9,0,88,75
42204,Kadena/AB,Japan,45,8,10,0.04,89,74
42204,Kadena/AB,Japan,45,8,11,0.21,90,76
42204,Kadena/AB,Japan,45,8,12,0,89,74
42204,Kadena/AB,Japan,45,8,13,0.5,87,75
42204,Kadena/AB,Japan,45,8,14,0,86,75
42204,Kadena/AB,Japan,45,8,15,T,90,74
42204,Kadena/AB,Japan,45,8,16,0.2,89,74
42204,Kadena/AB,Japan,45,8,17,0,88,72
42204,Kadena/AB,Japan,45,8,18,0.01,90,74
42204,Kadena/AB,Japan,45,8,19,0.27,88,76
42204,Kadena/AB,Japan,45,8,20,0.24,86,74
42204,Kadena/AB,Japan,45,8,21,0.06,88,75
42204,Kadena/AB,Japan,45,8,22,1.33,84,74
42204,Kadena/AB,Japan,45,8,23,0.31,85,74
42204,Kadena/AB,Japan,45,8,24,0.5,87,75
42204,Kadena/AB,Japan,45,8,25,0,87,78
42204,Kadena/AB,Japan,45,8,26,0.13,87,78
42204,Kadena/AB,Japan,45,8,27,0.21,90,74
42204,Kadena/AB,Japan,45,8,28,0.57,86,74
42204,Kadena/AB,Japan,45,8,29,0.04,88,76
42204,Kadena/AB,Japan,45,8,30,0.07,88,77
42204,Kadena/AB,Japan,45,8,31,0,88,76
42204,Kadena/AB,Japan,45,9,1,0,90,77
42204,Kadena/AB,Japan,45,9,2,0.01,89,80
42204,Kadena/AB,Japan,45,9,3,T,89,81
42204,Kadena/AB,Japan,45,9,4,0,89,80
42204,Kadena/AB,Japan,45,9,5,0,88,79
42204,Kadena/AB,Japan,45,9,6,0.3,85,76
42204,Kadena/AB,Japan,45,9,7,0,89,78
42204,Kadena/AB,Japan,45,9,8,0.02,90,77
42204,Kadena/AB,Japan,45,9,9,0.15,91,76
42204,Kadena/AB,Japan,45,9,10,0.03,85,80
42204,Kadena/AB,Japan,45,9,11,0.82,86,79
42204,Kadena/AB,Japan,45,9,12,1.46,86,75
42204,Kadena/AB,Japan,45,9,13,T,89,77
42204,Kadena/AB,Japan,45,9,14,0,89,76
42204,Kadena/AB,Japan,45,9,15,T,89,75
42204,Kadena/AB,Japan,45,9,16,3.96,82,80
42204,Kadena/AB,Japan,45,9,17,0.82,,
42204,Kadena/AB,Japan,45,9,18,0,,
42204,Kadena/AB,Japan,45,9,19,0.02,,
42204,Kadena/AB,Japan,45,9,20,0,86,77
42204,Kadena/AB,Japan,45,9,21,0,85,76
42204,Kadena/AB,Japan,45,9,22,0,88,75
42204,Kadena/AB,Japan,45,9,23,1.52,84,72
42204,Kadena/AB,Japan,45,9,24,0.73,82,72
42204,Kadena/AB,Japan,45,9,25,0.59,81,72
42204,Kadena/AB,Japan,45,9,26,0.42,82,74
42204,Kadena/AB,Japan,45,9,27,0.31,86,74
42204,Kadena/AB,Japan,45,9,28,0,84,75
42204,Kadena/AB,Japan,45,9,29,0,88,74
42204,Kadena/AB,Japan,45,9,30,0,87,78
42204,Kadena/AB,Japan,45,10,1,0,87,78
42204,Kadena/AB,Japan,45,10,2,T,87,78
42204,Kadena/AB,Japan,45,10,3,2.29,86,72
42204,Kadena/AB,Japan,45,10,4,0.04,78,71
42204,Kadena/AB,Japan,45,10,5,0,82,69
42204,Kadena/AB,Japan,45,10,6,0,82,63
42204,Kadena/AB,Japan,45,10,7,0.42,83,65
42204,Kadena/AB,Japan,45,10,8,2.2,84,74
42206,Okinawa/Ryukyu Islands,Japan,45,11,12,0,78,68
42206,Okinawa/Ryukyu Islands,Japan,45,11,13,0,79,65
42206,Okinawa/Ryukyu Islands,Japan,45,11,14,0,76,62
42206,Okinawa/Ryukyu Islands,Japan,45,11,15,0,74,68
42206,Okinawa/Ryukyu Islands,Japan,45,11,16,T,74,61
42206,Okinawa/Ryukyu Islands,Japan,45,11,17,0,73,62
42206,Okinawa/Ryukyu Islands,Japan,45,11,18,0,75,58
42206,Okinawa/Ryukyu Islands,Japan,45,11,19,0,74,61
42206,Okinawa/Ryukyu Islands,Japan,45,11,20,0,76,57
42206,Okinawa/Ryukyu Islands,Japan,45,11,21,0,76,61
42206,Okinawa/Ryukyu Islands,Japan,45,11,22,0.59,75,68
42206,Okinawa/Ryukyu Islands,Japan,45,11,23,0,77,65
42206,Okinawa/Ryukyu Islands,Japan,45,11,24,0,78,65
42206,Okinawa/Ryukyu Islands,Japan,45,11,25,0,79,64
42206,Okinawa/Ryukyu Islands,Japan,45,11,26,2.6,78,72
42206,Okinawa/Ryukyu Islands,Japan,45,11,27,0,76,66
42206,Okinawa/Ryukyu Islands,Japan,45,11,28,T,76,64
42206,Okinawa/Ryukyu Islands,Japan,45,11,29,T,76,61
42206,Okinawa/Ryukyu Islands,Japan,45,11,30,0.06,76,63
42206,Okinawa/Ryukyu Islands,Japan,45,12,1,T,70,60
42206,Okinawa/Ryukyu Islands,Japan,45,12,2,0.02,70,59
42206,Okinawa/Ryukyu Islands,Japan,45,12,3,0.02,66,59
42206,Okinawa/Ryukyu Islands,Japan,45,12,4,0.02,70,63
42206,Okinawa/Ryukyu Islands,Japan,45,12,5,0,70,64
42206,Okinawa/Ryukyu Islands,Japan,45,12,6,0.11,76,61
42206,Okinawa/Ryukyu Islands,Japan,45,12,7,0.86,70,65
42206,Okinawa/Ryukyu Islands,Japan,45,12,8,0.38,70,62
42206,Okinawa/Ryukyu Islands,Japan,45,12,9,0.04,69,57
42206,Okinawa/Ryukyu Islands,Japan,45,12,10,0,70,56
42206,Okinawa/Ryukyu Islands,Japan,45,12,11,0.03,70,55
42206,Okinawa/Ryukyu Islands,Japan,45,12,12,0,68,56
42206,Okinawa/Ryukyu Islands,Japan,45,12,13,0.29,73,55
42206,Okinawa/Ryukyu Islands,Japan,45,12,14,0.33,70,60
42206,Okinawa/Ryukyu Islands,Japan,45,12,15,0,68,58
42206,Okinawa/Ryukyu Islands,Japan,45,12,16,T,75,62
42206,Okinawa/Ryukyu Islands,Japan,45,12,17,0.77,73,55
42206,Okinawa/Ryukyu Islands,Japan,45,12,18,0.05,60,52
42206,Okinawa/Ryukyu Islands,Japan,45,12,19,T,65,55
42206,Okinawa/Ryukyu Islands,Japan,45,12,20,0,69,54
42206,Okinawa/Ryukyu Islands,Japan,45,12,21,0,68,56
42206,Okinawa/Ryukyu Islands,Japan,45,12,22,0.36,74,66
42206,Okinawa/Ryukyu Islands,Japan,45,12,23,0.02,71,61
42206,Okinawa/Ryukyu Islands,Japan,45,12,24,0.05,67,60
42206,Okinawa/Ryukyu Islands,Japan,45,12,25,0,66,58
42206,Okinawa/Ryukyu Islands,Japan,45,12,26,0,71,56
42206,Okinawa/Ryukyu Islands,Japan,45,12,27,T,68,61
42206,Okinawa/Ryukyu Islands,Japan,45,12,28,T,62,55
42206,Okinawa/Ryukyu Islands,Japan,45,12,29,0.01,61,54
42206,Okinawa/Ryukyu Islands,Japan,45,12,30,0,65,54
42206,Okinawa/Ryukyu Islands,Japan,45,12,31,0,66,56
43302,Osaka,Japan,45,11,1,0,,
43302,Osaka,Japan,45,11,2,0,66,44
43302,Osaka,Japan,45,11,3,0,66,44
43302,Osaka,Japan,45,11,4,0,67,41
43302,Osaka,Japan,45,11,5,0,65,41
43302,Osaka,Japan,45,11,6,0.08,70,44
43302,Osaka,Japan,45,11,7,0,64,45
43302,Osaka,Japan,45,11,8,0.02,58,41
43302,Osaka,Japan,45,11,9,0,62,37
43302,Osaka,Japan,45,11,10,0,67,36
43302,Osaka,Japan,45,11,11,0.1,67,45
43302,Osaka,Japan,45,11,12,0,58,38
43302,Osaka,Japan,45,11,13,0,61,33
43302,Osaka,Japan,45,11,14,0.06,59,45
43302,Osaka,Japan,45,11,15,0.7,63,49
43302,Osaka,Japan,45,11,16,0.01,63,44
43302,Osaka,Japan,45,11,17,0,57,40
43302,Osaka,Japan,45,11,18,T,57,41
43302,Osaka,Japan,45,11,19,0,61,38
43302,Osaka,Japan,45,11,20,0,63,42
43302,Osaka,Japan,45,11,21,0.52,57,40
43302,Osaka,Japan,45,11,22,0.29,68,52
43302,Osaka,Japan,45,11,23,0,64,43
43302,Osaka,Japan,45,11,24,0,64,38
43302,Osaka,Japan,45,11,25,0.01,65,42
43302,Osaka,Japan,45,11,26,0.01,58,45
43302,Osaka,Japan,45,11,27,0.38,58,43
43302,Osaka,Japan,45,11,28,0,55,35
43302,Osaka,Japan,45,11,29,0,57,33
43302,Osaka,Japan,45,11,30,0.29,50,44
43302,Osaka,Japan,45,12,1,0,53,35
43302,Osaka,Japan,45,12,2,0,49,33
43302,Osaka,Japan,45,12,3,0,52,31
43302,Osaka,Japan,45,12,4,0.09,53,35
43302,Osaka,Japan,45,12,5,0,53,33
43302,Osaka,Japan,45,12,6,0,61,41
43302,Osaka,Japan,45,12,7,0.04,59,39
43302,Osaka,Japan,45,12,8,0,52,44
43302,Osaka,Japan,45,12,9,0,49,36
43302,Osaka,Japan,45,12,10,0.04,51,33
43302,Osaka,Japan,45,12,11,0,48,32
43302,Osaka,Japan,45,12,12,0,45,32
43302,Osaka,Japan,45,12,13,0,50,31
43302,Osaka,Japan,45,12,14,T,49,35
43302,Osaka,Japan,45,12,15,T,52,36
43302,Osaka,Japan,45,12,16,0.14,48,32
43302,Osaka,Japan,45,12,17,1.09,53,38
43302,Osaka,Japan,45,12,18,0,53,32
43302,Osaka,Japan,45,12,19,0,45,30
43302,Osaka,Japan,45,12,20,0,50,34
43302,Osaka,Japan,45,12,21,T,56,31
43302,Osaka,Japan,45,12,22,0.31,56,41
43302,Osaka,Japan,45,12,23,0.58,49,33
43302,Osaka,Japan,45,12,24,T,46,36
43302,Osaka,Japan,45,12,25,0.04,46,33
43302,Osaka,Japan,45,12,26,0,50,30
43302,Osaka,Japan,45,12,27,0.11,44,35
43302,Osaka,Japan,45,12,28,T,43,32
43302,Osaka,Japan,45,12,29,0,43,29
43302,Osaka,Japan,45,12,30,0,46,27
43302,Osaka,Japan,45,12,31,0.04,47,32
43305,Kanoya,Japan,45,10,1,0,84,71
43305,Kanoya,Japan,45,10,2,0.24,88,66
43305,Kanoya,Japan,45,10,3,0.47,79,62
43305,Kanoya,Japan,45,10,4,T,73,66
43305,Kanoya,Japan,45,10,5,0,79,61
43305,Kanoya,Japan,45,10,6,0,79,70
43305,Kanoya,Japan,45,10,7,0,81,70
43305,Kanoya,Japan,45,10,8,5.1,76,71
43305,Kanoya,Japan,45,10,9,1.53,73,67
43305,Kanoya,Japan,45,10,10,2,77,67
43305,Kanoya,Japan,45,10,11,0,71,50
43305,Kanoya,Japan,45,10,12,0,73,48
43305,Kanoya,Japan,45,10,13,0,72,47
43305,Kanoya,Japan,45,10,14,0,74,48
43305,Kanoya,Japan,45,10,15,0,74,48
43305,Kanoya,Japan,45,10,16,0,76,62
43305,Kanoya,Japan,45,10,17,0.13,79,63
43305,Kanoya,Japan,45,10,18,0.83,77,67
43305,Kanoya,Japan,45,10,19,0.14,77,66
43305,Kanoya,Japan,45,10,20,0.98,70,64
43305,Kanoya,Japan,45,10,21,0.17,66,63
43305,Kanoya,Japan,45,10,22,0.49,69,61
43305,Kanoya,Japan,45,10,23,0.02,73,60
43305,Kanoya,Japan,45,10,24,0,73,48
43305,Kanoya,Japan,45,10,25,0,70,46
43305,Kanoya,Japan,45,10,26,0,74,55
43305,Kanoya,Japan,45,10,27,0,71,50
43305,Kanoya,Japan,45,10,28,T,73,59
43305,Kanoya,Japan,45,10,29,3.27,67,59
43305,Kanoya,Japan,45,10,30,2.82,67,60
43305,Kanoya,Japan,45,10,31,T,77,63
43305,Kanoya,Japan,45,11,1,0,71,55
43305,Kanoya,Japan,45,11,2,0,69,45
43305,Kanoya,Japan,45,11,3,0,63,44
43305,Kanoya,Japan,45,11,4,0,69,39
43305,Kanoya,Japan,45,11,5,0,69,40
43305,Kanoya,Japan,45,11,6,0,72,45
43305,Kanoya,Japan,45,11,7,0,71,51
43305,Kanoya,Japan,45,11,8,0,65,40
43305,Kanoya,Japan,45,11,9,0,68,41
43305,Kanoya,Japan,45,11,10,0,71,44
43305,Kanoya,Japan,45,11,11,T,74,52
43305,Kanoya,Japan,45,11,12,0,70,48
43305,Kanoya,Japan,45,11,13,0.06,68,44
43305,Kanoya,Japan,45,11,14,0.42,63,55
43305,Kanoya,Japan,45,11,15,0,65,49
43305,Kanoya,Japan,45,11,16,0,65,43
43305,Kanoya,Japan,45,11,17,0,63,39
43305,Kanoya,Japan,45,11,18,0,63,38
43305,Kanoya,Japan,45,11,19,0,64,38
43305,Kanoya,Japan,45,11,20,0,64,43
43305,Kanoya,Japan,45,11,21,0.68,61,48
43305,Kanoya,Japan,45,11,22,0.25,72,60
43305,Kanoya,Japan,45,11,23,0,72,50
43305,Kanoya,Japan,45,11,24,0,72,44
43305,Kanoya,Japan,45,11,25,0,68,54
43305,Kanoya,Japan,45,11,26,0.72,58,56
43305,Kanoya,Japan,45,11,27,0,69,48
43305,Kanoya,Japan,45,11,28,0,66,44
43305,Kanoya,Japan,45,11,29,0.03,62,44
43305,Kanoya,Japan,45,11,30,0.01,61,48
43305,Kanoya,Japan,45,12,1,0,54,37
43305,Kanoya,Japan,45,12,2,0,53,35
43305,Kanoya,Japan,45,12,3,T,53,36
43305,Kanoya,Japan,45,12,4,0.05,61,45
43305,Kanoya,Japan,45,12,5,0,59,40
43305,Kanoya,Japan,45,12,6,0.15,65,42
43305,Kanoya,Japan,45,12,7,0.38,66,50
43305,Kanoya,Japan,45,12,8,0.01,59,49
43305,Kanoya,Japan,45,12,9,0,45,36
43305,Kanoya,Japan,45,12,10,0.05,65,34
43305,Kanoya,Japan,45,12,11,0,53,40
43305,Kanoya,Japan,45,12,12,0.02,53,33
43305,Kanoya,Japan,45,12,13,0.05,51,36
43305,Kanoya,Japan,45,12,15,0,55,33
43305,Kanoya,Japan,45,12,16,0.38,63,33
43305,Kanoya,Japan,45,12,17,0.81,61,38
43305,Kanoya,Japan,45,12,18,0.07,41,34
43305,Kanoya,Japan,45,12,19,0,49,33
43305,Kanoya,Japan,45,12,20,0,58,32
43305,Kanoya,Japan,45,12,21,T,67,41
43305,Kanoya,Japan,45,12,22,1.27,58,50
43305,Kanoya,Japan,45,12,23,0.07,59,38
43305,Kanoya,Japan,45,12,24,0,57,32
43305,Kanoya,Japan,45,12,25,0,54,30
43305,Kanoya,Japan,45,12,26,0.2,49,38
43305,Kanoya,Japan,45,12,27,0.04,58,36
43305,Kanoya,Japan,45,12,28,0.03,48,39
43305,Kanoya,Japan,45,12,29,0,48,35
43305,Kanoya,Japan,45,12,30,T,54,30
43305,Kanoya,Japan,45,12,31,0.01,55,34
43307,Tachikawa,Japan,45,11,16,0,64,39
43307,Tachikawa,Japan,45,11,17,0,61,39
43307,Tachikawa,Japan,45,11,18,0,61,41
43307,Tachikawa,Japan,45,11,19,0,66,36
43307,Tachikawa,Japan,45,11,20,0,56,42
43307,Tachikawa,Japan,45,11,21,0,55,43
43307,Tachikawa,Japan,45,11,22,0,58,47
43307,Tachikawa,Japan,45,11,23,0,66,40
43307,Tachikawa,Japan,45,11,24,0,63,45
43307,Tachikawa,Japan,45,11,25,0,59,43
43307,Tachikawa,Japan,45,11,26,0,62,40
43307,Tachikawa,Japan,45,11,27,0,54,41
43307,Tachikawa,Japan,45,11,28,0,56,37
43307,Tachikawa,Japan,45,11,29,0,46,38
43307,Tachikawa,Japan,45,11,30,0,55,36
43307,Tachikawa,Japan,45,12,1,0.2,54,41
43307,Tachikawa,Japan,45,12,2,0,52,33
43307,Tachikawa,Japan,45,12,3,0,54,26
43307,Tachikawa,Japan,45,12,4,0,54,31
43307,Tachikawa,Japan,45,12,5,0,56,33
43307,Tachikawa,Japan,45,12,6,0,57,34
43307,Tachikawa,Japan,45,12,7,0,64,31
43307,Tachikawa,Japan,45,12,8,0,55,38
43307,Tachikawa,Japan,45,12,9,0,57,35
43307,Tachikawa,Japan,45,12,10,0,58,30
43307,Tachikawa,Japan,45,12,11,0,48,30
43307,Tachikawa,Japan,45,12,12,0,48,26
43307,Tachikawa,Japan,45,12,13,0,55,24
43307,Tachikawa,Japan,45,12,14,0,56,27
43307,Tachikawa,Japan,45,12,15,0,46,37
43307,Tachikawa,Japan,45,12,16,0,50,32
43307,Tachikawa,Japan,45,12,17,0.1,44,31
43307,Tachikawa,Japan,45,12,18,0,46,27
43307,Tachikawa,Japan,45,12,19,0,50,24
43307,Tachikawa,Japan,45,12,20,0,50,26
43307,Tachikawa,Japan,45,12,21,0,52,26
43307,Tachikawa,Japan,45,12,22,T,48,31
43307,Tachikawa,Japan,45,12,23,T,47,32
43307,Tachikawa,Japan,45,12,24,0,46,25
43307,Tachikawa,Japan,45,12,25,0,46,27
43307,Tachikawa,Japan,45,12,26,0,51,25
43307,Tachikawa,Japan,45,12,27,0.19,44,27
43307,Tachikawa,Japan,45,12,28,0.01,51,29
43307,Tachikawa,Japan,45,12,29,0,46,24
43307,Tachikawa,Japan,45,12,30,0,47,25
43307,Tachikawa,Japan,45,12,31,0,46,23
44401,Chitose Hokkaido,Japan,45,11,1,1.3,61,38
44401,Chitose Hokkaido,Japan,45,11,2,0.09,50,32
44401,Chitose Hokkaido,Japan,45,11,3,0.04,47,35
44401,Chitose Hokkaido,Japan,45,11,4,0,44,31
44401,Chitose Hokkaido,Japan,45,11,5,0,52,35
44401,Chitose Hokkaido,Japan,45,11,6,0.48,52,35
44401,Chitose Hokkaido,Japan,45,11,7,0,49,39
44401,Chitose Hokkaido,Japan,45,11,8,T,46,31
44401,Chitose Hokkaido,Japan,45,11,9,0.04,49,32
44401,Chitose Hokkaido,Japan,45,11,10,T,48,31
44401,Chitose Hokkaido,Japan,45,11,11,0.51,55,29
44401,Chitose Hokkaido,Japan,45,11,12,0.56,37,30
44401,Chitose Hokkaido,Japan,45,11,13,0,45,29
44401,Chitose Hokkaido,Japan,45,11,14,T,55,36
44401,Chitose Hokkaido,Japan,45,11,15,0.22,44,37
44401,Chitose Hokkaido,Japan,45,11,16,0.03,42,40
44401,Chitose Hokkaido,Japan,45,11,17,0,43,34
44401,Chitose Hokkaido,Japan,45,11,18,0,44,31
44401,Chitose Hokkaido,Japan,45,11,19,0,43,25
44401,Chitose Hokkaido,Japan,45,11,20,0.01,51,30
44401,Chitose Hokkaido,Japan,45,11,21,0.06,47,38
44401,Chitose Hokkaido,Japan,45,11,22,1.01,54,32
44401,Chitose Hokkaido,Japan,45,11,23,0,51,26
44401,Chitose Hokkaido,Japan,45,11,24,0,45,29
44401,Chitose Hokkaido,Japan,45,11,25,0,48,24
44401,Chitose Hokkaido,Japan,45,11,26,0,39,30
44401,Chitose Hokkaido,Japan,45,11,27,T,42,29
44401,Chitose Hokkaido,Japan,45,11,28,0.01,33,20
44401,Chitose Hokkaido,Japan,45,11,29,0.1,44,19
44401,Chitose Hokkaido,Japan,45,11,30,0.03,42,27
44401,Chitose Hokkaido,Japan,45,12,1,0.02,33,17
44401,Chitose Hokkaido,Japan,45,12,2,0,30,15
44401,Chitose Hokkaido,Japan,45,12,3,0.03,28,13
44401,Chitose Hokkaido,Japan,45,12,4,T,32,14
44401,Chitose Hokkaido,Japan,45,12,5,T,31,20
44401,Chitose Hokkaido,Japan,45,12,6,0.03,45,24
44401,Chitose Hokkaido,Japan,45,12,7,T,42,26
44401,Chitose Hokkaido,Japan,45,12,8,0,32,18
44401,Chitose Hokkaido,Japan,45,12,9,0,29,9
44401,Chitose Hokkaido,Japan,45,12,10,0.18,31,16
44401,Chitose Hokkaido,Japan,45,12,11,T,24,11
44401,Chitose Hokkaido,Japan,45,12,12,0.03,24,4
44401,Chitose Hokkaido,Japan,45,12,13,0.05,30,7
44401,Chitose Hokkaido,Japan,45,12,14,T,27,11
44401,Chitose Hokkaido,Japan,45,12,15,0.08,23,13
44401,Chitose Hokkaido,Japan,45,12,16,0.42,26,12
44401,Chitose Hokkaido,Japan,45,12,17,0.73,28,18
44401,Chitose Hokkaido,Japan,45,12,18,0.47,36,28
44401,Chitose Hokkaido,Japan,45,12,19,0.32,34,29
44401,Chitose Hokkaido,Japan,45,12,20,0,31,18
44401,Chitose Hokkaido,Japan,45,12,21,0.23,29,11
44401,Chitose Hokkaido,Japan,45,12,22,T,20,10
44401,Chitose Hokkaido,Japan,45,12,23,T,18,-7
44401,Chitose Hokkaido,Japan,45,12,24,0.07,16,-8
44401,Chitose Hokkaido,Japan,45,12,25,0.07,29,8
44401,Chitose Hokkaido,Japan,45,12,26,T,27,15
44401,Chitose Hokkaido,Japan,45,12,27,T,28,11
44401,Chitose Hokkaido,Japan,45,12,28,T,26,10
44401,Chitose Hokkaido,Japan,45,12,29,0.24,25,22
44401,Chitose Hokkaido,Japan,45,12,30,0,29,14
44401,Chitose Hokkaido,Japan,45,12,31,T,24,4
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,1,0.02,86,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,2,0.03,86,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,3,0,86,80
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,4,0.04,87,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,5,0,85,80
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,6,T,85,80
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,7,0.01,85,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,8,0,86,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,9,T,84,80
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,10,0.08,85,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,11,0.21,86,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,12,0.12,85,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,13,0.17,84,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,14,0,86,79
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,15,0.02,86,80
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,16,0.3,86,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,17,0.01,85,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,18,0.08,85,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,19,0,85,79
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,20,0,85,79
20501,Christmas Island/AAF,Pacific Ocean Islands,42,1,21,0,86,80
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,9,0.08,87,74
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,10,0.44,88,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,11,0.14,87,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,12,0.23,88,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,13,2.6,86,74
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,14,2.68,79,73
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,15,0,87,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,16,0.49,88,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,17,0,88,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,18,0,88,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,19,T,90,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,20,0,87,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,21,0,89,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,22,0,90,79
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,23,0.02,90,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,24,0,91,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,25,0.01,91,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,26,T,90,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,27,0,91,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,2,28,0,91,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,1,0,90,73
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,2,0.14,88,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,3,0.08,91,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,4,0.01,90,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,5,0,90,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,6,0.01,90,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,7,2,88,74
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,8,0.5,87,72
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,9,0.02,89,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,10,T,90,73
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,11,0,88,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,12,T,90,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,13,0.04,91,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,14,T,91,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,15,T,91,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,16,0.24,89,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,17,0.01,90,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,18,T,88,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,19,0.21,90,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,20,0,89,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,21,T,90,77
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,22,0,91,78
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,23,0.17,88,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,24,0,92,79
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,25,0,91,79
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,26,0.48,89,75
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,27,0.06,90,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,28,0,89,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,29,0,89,74
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,30,0.01,90,76
20501,Christmas Island/AAF,Pacific Ocean Islands,42,3,31,0.03,90,77
